<<<<<<< Updated upstream
﻿result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,eiketsu_internal_ids,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step174_9_000011,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_9.csv,方円,通常,9,EIK_0001|EIK_0015|EIK_0084|EIK_0114|EIK_0024|EIK_0378,豊臣秀長|武田晴信|高台院|細川藤孝(立役)|今川義元|前田利家,EIK_0001|EIK_0015|EIK_0084|EIK_0114|EIK_0024|EIK_0378,健康第一|質実剛健|老練闊達|山紫水明|文明開化|巧言令色|摂理探究|謀略家|雄材大略,健康第一|質実剛健|老練闊達|山紫水明|文明開化|巧言令色|摂理探究|謀略家|雄材大略,14360,5368,193,262,22,916,427,694,730,695,666,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||9||EIK_0001|EIK_0015|EIK_0024|EIK_0084|EIK_0114|EIK_0378||健康第一|山紫水明|巧言令色|摂理探究|文明開化|老練闊達|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,24333,24333,jinpo_result_db_9.csv
step174_9_000012,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_9.csv,方円,通常,9,EIK_0024|EIK_0012|EIK_0001|EIK_0015|EIK_0084|EIK_0114,今川義元|前田利家(雄材)|豊臣秀長|武田晴信|高台院|細川藤孝(立役),EIK_0024|EIK_0012|EIK_0001|EIK_0015|EIK_0084|EIK_0114,摂理探究|雄材大略|謀略家|健康第一|質実剛健|老練闊達|山紫水明|文明開化|巧言令色,摂理探究|雄材大略|謀略家|健康第一|質実剛健|老練闊達|山紫水明|文明開化|巧言令色,14360,5368,193,262,22,916,427,694,730,695,666,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||9||EIK_0001|EIK_0012|EIK_0015|EIK_0024|EIK_0084|EIK_0114||健康第一|山紫水明|巧言令色|摂理探究|文明開化|老練闊達|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,24333,24333,jinpo_result_db_9.csv
step174_9_000013,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_9.csv,方円,通常,9,EIK_0003|EIK_0015|EIK_0085|EIK_0114|EIK_0024|EIK_0378,竹中半兵衛(右腕)|武田晴信|愛姫(起源)|細川藤孝(立役)|今川義元|前田利家,EIK_0003|EIK_0015|EIK_0085|EIK_0114|EIK_0024|EIK_0378,健康第一|質実剛健|老練闊達|山紫水明|文明開化|巧言令色|摂理探究|雄材大略|謀略家,健康第一|質実剛健|老練闊達|山紫水明|文明開化|巧言令色|摂理探究|雄材大略|謀略家,14018,5482,200,255,24,904,438,719,762,729,698,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||9||EIK_0003|EIK_0015|EIK_0024|EIK_0085|EIK_0114|EIK_0378||健康第一|山紫水明|巧言令色|摂理探究|文明開化|老練闊達|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,24229,24229,jinpo_result_db_9.csv
step174_9_000014,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_9.csv,方円,通常,9,EIK_0024|EIK_0012|EIK_0003|EIK_0015|EIK_0085|EIK_0114,今川義元|前田利家(雄材)|竹中半兵衛(右腕)|武田晴信|愛姫(起源)|細川藤孝(立役),EIK_0024|EIK_0012|EIK_0003|EIK_0015|EIK_0085|EIK_0114,雄材大略|摂理探究|謀略家|健康第一|質実剛健|老練闊達|山紫水明|文明開化|巧言令色,雄材大略|摂理探究|謀略家|健康第一|質実剛健|老練闊達|山紫水明|文明開化|巧言令色,14018,5482,200,255,24,904,438,719,762,729,698,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||9||EIK_0003|EIK_0012|EIK_0015|EIK_0024|EIK_0085|EIK_0114||健康第一|山紫水明|巧言令色|摂理探究|文明開化|老練闊達|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,24229,24229,jinpo_result_db_9.csv
step174_9_000015,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_9.csv,方円,通常,9,EIK_0024|EIK_0012|EIK_0033|EIK_0015|EIK_0085|EIK_0114,今川義元|前田利家(雄材)|丹羽長秀(風雲)|武田晴信|愛姫(起源)|細川藤孝(立役),EIK_0024|EIK_0012|EIK_0033|EIK_0015|EIK_0085|EIK_0114,雄材大略|摂理探究|謀略家|健康第一|質実剛健|老練闊達|山紫水明|文明開化|巧言令色,雄材大略|摂理探究|謀略家|健康第一|質実剛健|老練闊達|山紫水明|文明開化|巧言令色,14256,5316,192,268,24,894,443,671,753,720,654,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||9||EIK_0012|EIK_0015|EIK_0024|EIK_0033|EIK_0085|EIK_0114||健康第一|山紫水明|巧言令色|摂理探究|文明開化|老練闊達|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,24191,24191,jinpo_result_db_9.csv
step174_9_000016,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_9.csv,方円,通常,9,EIK_0033|EIK_0015|EIK_0085|EIK_0114|EIK_0024|EIK_0378,丹羽長秀(風雲)|武田晴信|愛姫(起源)|細川藤孝(立役)|今川義元|前田利家,EIK_0033|EIK_0015|EIK_0085|EIK_0114|EIK_0024|EIK_0378,健康第一|質実剛健|老練闊達|山紫水明|文明開化|巧言令色|摂理探究|雄材大略|謀略家,健康第一|質実剛健|老練闊達|山紫水明|文明開化|巧言令色|摂理探究|雄材大略|謀略家,14256,5316,192,268,24,894,443,671,753,720,654,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||9||EIK_0015|EIK_0024|EIK_0033|EIK_0085|EIK_0114|EIK_0378||健康第一|山紫水明|巧言令色|摂理探究|文明開化|老練闊達|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,24191,24191,jinpo_result_db_9.csv
step174_9_000017,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_9.csv,方円,通常,9,EIK_0003|EIK_0015|EIK_0084|EIK_0114|EIK_0024|EIK_0378,竹中半兵衛(右腕)|武田晴信|高台院|細川藤孝(立役)|今川義元|前田利家,EIK_0003|EIK_0015|EIK_0084|EIK_0114|EIK_0024|EIK_0378,健康第一|質実剛健|老練闊達|山紫水明|文明開化|巧言令色|摂理探究|雄材大略|謀略家,健康第一|質実剛健|老練闊達|山紫水明|文明開化|巧言令色|摂理探究|雄材大略|謀略家,14022,5461,182,252,23,918,438,712,753,711,685,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||9||EIK_0003|EIK_0015|EIK_0024|EIK_0084|EIK_0114|EIK_0378||健康第一|山紫水明|巧言令色|摂理探究|文明開化|老練闊達|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,24157,24157,jinpo_result_db_9.csv
step174_9_000018,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_9.csv,方円,通常,9,EIK_0024|EIK_0012|EIK_0003|EIK_0015|EIK_0084|EIK_0114,今川義元|前田利家(雄材)|竹中半兵衛(右腕)|武田晴信|高台院|細川藤孝(立役),EIK_0024|EIK_0012|EIK_0003|EIK_0015|EIK_0084|EIK_0114,雄材大略|摂理探究|謀略家|健康第一|質実剛健|老練闊達|山紫水明|文明開化|巧言令色,雄材大略|摂理探究|謀略家|健康第一|質実剛健|老練闊達|山紫水明|文明開化|巧言令色,14022,5461,182,252,23,918,438,712,753,711,685,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||9||EIK_0003|EIK_0012|EIK_0015|EIK_0024|EIK_0084|EIK_0114||健康第一|山紫水明|巧言令色|摂理探究|文明開化|老練闊達|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,24157,24157,jinpo_result_db_9.csv
step174_9_000019,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_9.csv,方円,通常,9,EIK_0024|EIK_0012|EIK_0033|EIK_0015|EIK_0084|EIK_0114,今川義元|前田利家(雄材)|丹羽長秀(風雲)|武田晴信|高台院|細川藤孝(立役),EIK_0024|EIK_0012|EIK_0033|EIK_0015|EIK_0084|EIK_0114,雄材大略|摂理探究|謀略家|健康第一|質実剛健|老練闊達|山紫水明|文明開化|巧言令色,雄材大略|摂理探究|謀略家|健康第一|質実剛健|老練闊達|山紫水明|文明開化|巧言令色,14265,5291,174,266,22,906,443,666,743,702,639,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||9||EIK_0012|EIK_0015|EIK_0024|EIK_0033|EIK_0084|EIK_0114||健康第一|山紫水明|巧言令色|摂理探究|文明開化|老練闊達|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,24117,24117,jinpo_result_db_9.csv
step174_9_000020,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_9.csv,方円,通常,9,EIK_0033|EIK_0015|EIK_0084|EIK_0114|EIK_0024|EIK_0378,丹羽長秀(風雲)|武田晴信|高台院|細川藤孝(立役)|今川義元|前田利家,EIK_0033|EIK_0015|EIK_0084|EIK_0114|EIK_0024|EIK_0378,健康第一|質実剛健|老練闊達|山紫水明|文明開化|巧言令色|摂理探究|雄材大略|謀略家,健康第一|質実剛健|老練闊達|山紫水明|文明開化|巧言令色|摂理探究|雄材大略|謀略家,14265,5291,174,266,22,906,443,666,743,702,639,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||9||EIK_0015|EIK_0024|EIK_0033|EIK_0084|EIK_0114|EIK_0378||健康第一|山紫水明|巧言令色|摂理探究|文明開化|老練闊達|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,24117,24117,jinpo_result_db_9.csv
step174_9_000021,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_9.csv,方円,通常,9,EIK_0004|EIK_0043|EIK_0208|EIK_0054|EIK_0009|EIK_0083,酒井忠次(衣鉢)|伊奈忠次|ガラシャ(聖)|斎藤利三(神祇)|毛利隆元|豊臣秀吉,EIK_0004|EIK_0043|EIK_0208|EIK_0054|EIK_0009|EIK_0083,召喚術の絆|摂理探究|世渡り上手の絆|柔能制剛|謀略家|才腕の絆|天神地祇|雄材大略|技巧伝承,召喚術の絆|摂理探究|世渡り上手の絆|柔能制剛|謀略家|才腕の絆|天神地祇|雄材大略|技巧伝承,14272,3532,108,85,302,733,401,793,800,827,781,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||9||EIK_0004|EIK_0009|EIK_0043|EIK_0054|EIK_0083|EIK_0208||世渡り上手の絆|召喚術の絆|天神地祇|才腕の絆|技巧伝承|摂理探究|柔能制剛|謀略家|雄材大略,,step174_validate_repair_7_9,22634,22634,jinpo_result_db_9.csv
