result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,eiketsu_internal_ids,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file,sort_key,sort_value
step174_7_000011,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0084|EIK_0015|EIK_0384|EIK_0082|EIK_0219|EIK_0103,高台院|武田晴信|甲斐姫(鷹爪)|山中鹿之介|後藤又兵衛|長野業正,EIK_0084|EIK_0015|EIK_0384|EIK_0082|EIK_0219|EIK_0103,侍|意気衝天|泰然自若|根性の絆|猛将の絆|健康第一|老練闊達,侍|意気衝天|泰然自若|根性の絆|猛将の絆|健康第一|老練闊達,11211,8096,269,386,69,255,144,212,205,209,204,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0015|EIK_0082|EIK_0084|EIK_0103|EIK_0219|EIK_0384||侍|健康第一|意気衝天|根性の絆|泰然自若|猛将の絆|老練闊達,,step174_validate_repair_7_9,21260,21260,jinpo_result_db_7_part001.csv,total_score,21260
step174_7_000012,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0196|EIK_0015|EIK_0081|EIK_0098|EIK_0061|EIK_0297,浅井長政(婚礼)|武田晴信|陶晴賢|義姫|林崎甚助|小松姫,EIK_0196|EIK_0015|EIK_0081|EIK_0098|EIK_0061|EIK_0297,才気煥発|野心家の絆|明敏の絆|老練闊達|豪傑|侍|意気衝天,才気煥発|野心家の絆|明敏の絆|老練闊達|豪傑|侍|意気衝天,10383,9643,255,49,115,677,138,0,0,0,0,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0015|EIK_0061|EIK_0081|EIK_0098|EIK_0196|EIK_0297||侍|意気衝天|才気煥発|明敏の絆|老練闊達|豪傑|野心家の絆,,step174_validate_repair_7_9,21260,21260,jinpo_result_db_7_part001.csv,total_score,21260
step174_7_000013,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0015|EIK_0190|EIK_0061|EIK_0068|EIK_0195|EIK_0202,武田晴信|三好長慶(生殺)|林崎甚助|島津義久|真田昌幸(吸血)|徳川家康(東軍),EIK_0015|EIK_0190|EIK_0061|EIK_0068|EIK_0195|EIK_0202,明敏の絆|老練闊達|柔能制剛|謀略家|世渡り上手の絆|才気煥発|野心家の絆,明敏の絆|老練闊達|柔能制剛|謀略家|世渡り上手の絆|才気煥発|野心家の絆,10870,8540,129,24,98,1015,258,72,73,71,79,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0015|EIK_0061|EIK_0068|EIK_0190|EIK_0195|EIK_0202||世渡り上手の絆|才気煥発|明敏の絆|柔能制剛|老練闊達|謀略家|野心家の絆,,step174_validate_repair_7_9,21229,21229,jinpo_result_db_7_part001.csv,total_score,21229
step174_7_000014,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0195|EIK_0068|EIK_0061|EIK_0187|EIK_0015|EIK_0202,真田昌幸(吸血)|島津義久|林崎甚助|今川義元(周年)|武田晴信|徳川家康(東軍),EIK_0195|EIK_0068|EIK_0061|EIK_0187|EIK_0015|EIK_0202,明敏の絆|老練闊達|才気煥発|野心家の絆|柔能制剛|謀略家|世渡り上手の絆,明敏の絆|老練闊達|才気煥発|野心家の絆|柔能制剛|謀略家|世渡り上手の絆,10826,8550,143,25,97,995,259,71,71,71,77,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0015|EIK_0061|EIK_0068|EIK_0187|EIK_0195|EIK_0202||世渡り上手の絆|才気煥発|明敏の絆|柔能制剛|老練闊達|謀略家|野心家の絆,,step174_validate_repair_7_9,21185,21185,jinpo_result_db_7_part001.csv,total_score,21185
step174_7_000015,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0015|EIK_0083|EIK_0195|EIK_0068|EIK_0061|EIK_0235,武田晴信|豊臣秀吉|真田昌幸(吸血)|島津義久|林崎甚助|松永久秀(野望),EIK_0015|EIK_0083|EIK_0195|EIK_0068|EIK_0061|EIK_0235,柔能制剛|世渡り上手の絆|謀略家|明敏の絆|老練闊達|才気煥発|野心家の絆,柔能制剛|世渡り上手の絆|謀略家|明敏の絆|老練闊達|才気煥発|野心家の絆,10943,8382,143,24,99,1026,238,78,78,81,84,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0015|EIK_0061|EIK_0068|EIK_0083|EIK_0195|EIK_0235||世渡り上手の絆|才気煥発|明敏の絆|柔能制剛|老練闊達|謀略家|野心家の絆,,step174_validate_repair_7_9,21176,21176,jinpo_result_db_7_part001.csv,total_score,21176
step174_7_000016,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0015|EIK_0098|EIK_0084|EIK_0068|EIK_0195|EIK_0202,武田晴信|義姫|高台院|島津義久|真田昌幸(吸血)|徳川家康(東軍),EIK_0015|EIK_0098|EIK_0084|EIK_0068|EIK_0195|EIK_0202,明敏の絆|老練闊達|柔能制剛|謀略家|世渡り上手の絆|才気煥発|野心家の絆,明敏の絆|老練闊達|柔能制剛|謀略家|世渡り上手の絆|才気煥発|野心家の絆,10606,8729,112,25,89,1045,268,72,73,69,77,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0015|EIK_0068|EIK_0084|EIK_0098|EIK_0195|EIK_0202||世渡り上手の絆|才気煥発|明敏の絆|柔能制剛|老練闊達|謀略家|野心家の絆,,step174_validate_repair_7_9,21165,21165,jinpo_result_db_7_part001.csv,total_score,21165
step174_7_000017,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0136|EIK_0015|EIK_0081|EIK_0098|EIK_0061|EIK_0297,鈴木重意|武田晴信|陶晴賢|義姫|林崎甚助|小松姫,EIK_0136|EIK_0015|EIK_0081|EIK_0098|EIK_0061|EIK_0297,才気煥発|野心家の絆|明敏の絆|老練闊達|豪傑|侍|意気衝天,才気煥発|野心家の絆|明敏の絆|老練闊達|豪傑|侍|意気衝天,10092,9827,264,49,121,664,138,0,0,0,0,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0015|EIK_0061|EIK_0081|EIK_0098|EIK_0136|EIK_0297||侍|意気衝天|才気煥発|明敏の絆|老練闊達|豪傑|野心家の絆,,step174_validate_repair_7_9,21155,21155,jinpo_result_db_7_part001.csv,total_score,21155
step174_7_000018,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0280|EIK_0016|EIK_0204|EIK_0015|EIK_0061|EIK_0099,鬼庭左月斎|三条の方|北条氏康(獅子)|武田晴信|林崎甚助|明石全登,EIK_0280|EIK_0016|EIK_0204|EIK_0015|EIK_0061|EIK_0099,意気衝天|質実剛健|侍|才気煥発|老練闊達|衣鉢相伝|健康第一,意気衝天|質実剛健|侍|才気煥発|老練闊達|衣鉢相伝|健康第一,11243,8211,170,364,67,493,239,89,90,83,89,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0015|EIK_0016|EIK_0061|EIK_0099|EIK_0204|EIK_0280||侍|健康第一|意気衝天|才気煥発|老練闊達|衣鉢相伝|質実剛健,,step174_validate_repair_7_9,21138,21138,jinpo_result_db_7_part001.csv,total_score,21138
step174_7_000019,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0084|EIK_0015|EIK_0111|EIK_0031|EIK_0108|EIK_0114,高台院|武田晴信|北条綱成(籠城)|黒百合(納涼)|名古屋山三郎|細川藤孝(立役),EIK_0084|EIK_0015|EIK_0111|EIK_0031|EIK_0108|EIK_0114,意気衝天|雄材大略|山紫水明|技巧伝承|健康第一|質実剛健|老練闊達,意気衝天|雄材大略|山紫水明|技巧伝承|健康第一|質実剛健|老練闊達,11522,6644,65,209,239,674,189,420,402,380,383,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0015|EIK_0031|EIK_0084|EIK_0108|EIK_0111|EIK_0114||健康第一|山紫水明|意気衝天|技巧伝承|老練闊達|質実剛健|雄材大略,,step174_validate_repair_7_9,21127,21127,jinpo_result_db_7_part001.csv,total_score,21127
step174_7_000020,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0099|EIK_0061|EIK_0191|EIK_0388|EIK_0204|EIK_0015,明石全登|林崎甚助|上杉謙信(野望)|お市(八雷)|北条氏康(獅子)|武田晴信,EIK_0099|EIK_0061|EIK_0191|EIK_0388|EIK_0204|EIK_0015,豪傑|健康第一|意気衝天|質実剛健|侍|才気煥発|老練闊達,豪傑|健康第一|意気衝天|質実剛健|侍|才気煥発|老練闊達,11558,7695,289,279,135,528,261,95,93,90,93,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0015|EIK_0061|EIK_0099|EIK_0191|EIK_0204|EIK_0388||侍|健康第一|意気衝天|才気煥発|老練闊達|豪傑|質実剛健,,step174_validate_repair_7_9,21116,21116,jinpo_result_db_7_part001.csv,total_score,21116
step174_7_000021,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0021|EIK_0016|EIK_0384|EIK_0082|EIK_0089|EIK_0103,甲斐宗運|三条の方|甲斐姫(鷹爪)|山中鹿之介|村上義清|長野業正,EIK_0021|EIK_0016|EIK_0384|EIK_0082|EIK_0089|EIK_0103,意気衝天|勇猛果敢|泰然自若|根性の絆|猛将の絆|衣鉢相伝|健康第一,意気衝天|勇猛果敢|泰然自若|根性の絆|猛将の絆|衣鉢相伝|健康第一,11407,7472,298,478,175,201,94,218,227,231,221,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0016|EIK_0021|EIK_0082|EIK_0089|EIK_0103|EIK_0384||健康第一|勇猛果敢|意気衝天|根性の絆|泰然自若|猛将の絆|衣鉢相伝,,step174_validate_repair_7_9,21022,21022,jinpo_result_db_7_part001.csv,total_score,21022
step174_7_000022,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0084|EIK_0015|EIK_0111|EIK_0031|EIK_0092|EIK_0114,高台院|武田晴信|北条綱成(籠城)|黒百合(納涼)|細川忠興(山紫)|細川藤孝(立役),EIK_0084|EIK_0015|EIK_0111|EIK_0031|EIK_0092|EIK_0114,意気衝天|雄材大略|山紫水明|技巧伝承|健康第一|質実剛健|老練闊達,意気衝天|雄材大略|山紫水明|技巧伝承|健康第一|質実剛健|老練闊達,11364,6659,60,204,243,682,188,420,415,383,388,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0015|EIK_0031|EIK_0084|EIK_0092|EIK_0111|EIK_0114||健康第一|山紫水明|意気衝天|技巧伝承|老練闊達|質実剛健|雄材大略,,step174_validate_repair_7_9,21006,21006,jinpo_result_db_7_part001.csv,total_score,21006
